gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	captionID	pairID	label1	label2	label3	label4	label5
contradiction	( ( ( A group ) ( of ( people ( in ( orange ( life vests ) ) ) ) ) ) ( ( are ( ( boarding rafts ) ( in ( the arctic ) ) ) ) . ) )	( ( The ( life vests ) ) ( ( are red ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (NNS people)) (PP (IN in) (NP (JJ orange) (NN life) (NNS vests)))))) (VP (VBP are) (NP (NP (VBG boarding) (NNS rafts)) (PP (IN in) (NP (DT the) (NN arctic))))) (. .)))	(ROOT (S (NP (DT The) (NN life) (NNS vests)) (VP (VBP are) (ADJP (JJ red))) (. .)))	A group of people in orange life vests are boarding rafts in the arctic.	The life vests are red.	5710857189.jpg#3	5710857189.jpg#3r1c	contradiction	contradiction	contradiction	contradiction	contradiction
neutral	( ( ( A group ) ( of ( people ( in ( orange ( life vests ) ) ) ) ) ) ( ( are ( ( boarding rafts ) ( in ( the arctic ) ) ) ) . ) )	( ( The ( life vests ) ) ( ( work well ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (NNS people)) (PP (IN in) (NP (JJ orange) (NN life) (NNS vests)))))) (VP (VBP are) (NP (NP (VBG boarding) (NNS rafts)) (PP (IN in) (NP (DT the) (NN arctic))))) (. .)))	(ROOT (S (NP (DT The) (NN life) (NNS vests)) (VP (VBP work) (ADVP (RB well))) (. .)))	A group of people in orange life vests are boarding rafts in the arctic.	The life vests work well.	5710857189.jpg#3	5710857189.jpg#3r1n	neutral				
entailment	( ( ( A group ) ( of ( people ( in ( orange ( life vests ) ) ) ) ) ) ( ( are ( ( boarding rafts ) ( in ( the arctic ) ) ) ) . ) )	( There ( ( are people ) . ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NP (NNS people)) (PP (IN in) (NP (JJ orange) (NN life) (NNS vests)))))) (VP (VBP are) (NP (NP (VBG boarding) (NNS rafts)) (PP (IN in) (NP (DT the) (NN arctic))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NNS people))) (. .)))	A group of people in orange life vests are boarding rafts in the arctic.	There are people.	5710857189.jpg#3	5710857189.jpg#3r1e	entailment				
neutral	( ( ( A group ) ( of ( four kids ) ) ) ( ( stand ( in ( front ( of ( ( a statue ) ( of ( a ( large animal ) ) ) ) ) ) ) ) . ) )	( ( the kids ) ( are black ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (CD four) (NNS kids)))) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN statue)) (PP (IN of) (NP (DT a) (JJ large) (NN animal)))))))) (. .)))	(ROOT (S (NP (DT the) (NNS kids)) (VP (VBP are) (ADJP (JJ black)))))	A group of four kids stand in front of a statue of a large animal.	the kids are black	2267923837.jpg#0	2267923837.jpg#0r1n	neutral				
contradiction	( ( ( A group ) ( of ( four kids ) ) ) ( ( stand ( in ( front ( of ( ( a statue ) ( of ( a ( large animal ) ) ) ) ) ) ) ) . ) )	( ( the kids ) ( are seated ) )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (CD four) (NNS kids)))) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN statue)) (PP (IN of) (NP (DT a) (JJ large) (NN animal)))))))) (. .)))	(ROOT (S (NP (DT the) (NNS kids)) (VP (VBP are) (VP (VBN seated)))))	A group of four kids stand in front of a statue of a large animal.	the kids are seated	2267923837.jpg#0	2267923837.jpg#0r1c	contradiction				
entailment	( ( ( A group ) ( of ( four kids ) ) ) ( ( stand ( in ( front ( of ( ( a statue ) ( of ( a ( large animal ) ) ) ) ) ) ) ) . ) )	( ( four kids ) standing )	(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (CD four) (NNS kids)))) (VP (VBP stand) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN statue)) (PP (IN of) (NP (DT a) (JJ large) (NN animal)))))))) (. .)))	(ROOT (NP (NP (CD four) (NNS kids)) (NP (NN standing))))	A group of four kids stand in front of a statue of a large animal.	four kids standing	2267923837.jpg#0	2267923837.jpg#0r1e	entailment				
entailment	( a ( kid ( ( doing tricks ) ( on ( ( a skateboard ) ( on ( a bridge ) ) ) ) ) ) )	( ( a kid ) ( is skateboarding ) )	(ROOT (FRAG (NP (DT a) (NN kid) (S (VP (VBG doing) (NP (NNS tricks)) (PP (IN on) (NP (NP (DT a) (NN skateboard)) (PP (IN on) (NP (DT a) (NN bridge))))))))))	(ROOT (S (NP (DT a) (NN kid)) (VP (VBZ is) (ADJP (JJ skateboarding)))))	a kid doing tricks on a skateboard on a bridge	a kid is skateboarding	3691670743.jpg#2	3691670743.jpg#2r1e	entailment				
contradiction	( a ( kid ( ( doing tricks ) ( on ( ( a skateboard ) ( on ( a bridge ) ) ) ) ) ) )	( ( a kid ) ( is inside ) )	(ROOT (FRAG (NP (DT a) (NN kid) (S (VP (VBG doing) (NP (NNS tricks)) (PP (IN on) (NP (NP (DT a) (NN skateboard)) (PP (IN on) (NP (DT a) (NN bridge))))))))))	(ROOT (S (NP (DT a) (NN kid)) (VP (VBZ is) (ADVP (RB inside)))))	a kid doing tricks on a skateboard on a bridge	a kid is inside	3691670743.jpg#2	3691670743.jpg#2r1c	contradiction				
neutral	( a ( kid ( ( doing tricks ) ( on ( ( a skateboard ) ( on ( a bridge ) ) ) ) ) ) )	( ( a kid ) ( is ( on ( the ( golden ( gate bridge ) ) ) ) ) )	(ROOT (FRAG (NP (DT a) (NN kid) (S (VP (VBG doing) (NP (NNS tricks)) (PP (IN on) (NP (NP (DT a) (NN skateboard)) (PP (IN on) (NP (DT a) (NN bridge))))))))))	(ROOT (S (NP (DT a) (NN kid)) (VP (VBZ is) (PP (IN on) (NP (DT the) (JJ golden) (NN gate) (NN bridge))))))	a kid doing tricks on a skateboard on a bridge	a kid is on the golden gate bridge	3691670743.jpg#2	3691670743.jpg#2r1n	neutral				
contradiction	( ( ( A dog ) ( with ( a ( blue collar ) ) ) ) ( ( ( plays ball ) outside ) . ) )	( ( a dog ) ( is ( on ( the couch ) ) ) )	(ROOT (S (NP (NP (DT A) (NN dog)) (PP (IN with) (NP (DT a) (JJ blue) (NN collar)))) (VP (VBZ plays) (NP (NN ball)) (ADVP (RB outside))) (. .)))	(ROOT (S (NP (DT a) (NN dog)) (VP (VBZ is) (PP (IN on) (NP (DT the) (NN couch))))))	A dog with a blue collar plays ball outside.	a dog is on the couch	539750844.jpg#3	539750844.jpg#3r1c	contradiction				
entailment	( ( ( A dog ) ( with ( a ( blue collar ) ) ) ) ( ( ( plays ball ) outside ) . ) )	( ( a dog ) ( is outside ) )	(ROOT (S (NP (NP (DT A) (NN dog)) (PP (IN with) (NP (DT a) (JJ blue) (NN collar)))) (VP (VBZ plays) (NP (NN ball)) (ADVP (RB outside))) (. .)))	(ROOT (S (NP (DT a) (NN dog)) (VP (VBZ is) (ADVP (RB outside)))))	A dog with a blue collar plays ball outside.	a dog is outside	539750844.jpg#3	539750844.jpg#3r1e	entailment				
neutral	( ( ( A dog ) ( with ( a ( blue collar ) ) ) ) ( ( ( plays ball ) outside ) . ) )	( ( a dog ) ( is ( chasing ( a ball ) ) ) )	(ROOT (S (NP (NP (DT A) (NN dog)) (PP (IN with) (NP (DT a) (JJ blue) (NN collar)))) (VP (VBZ plays) (NP (NN ball)) (ADVP (RB outside))) (. .)))	(ROOT (S (NP (DT a) (NN dog)) (VP (VBZ is) (VP (VBG chasing) (NP (DT a) (NN ball))))))	A dog with a blue collar plays ball outside.	a dog is chasing a ball	539750844.jpg#3	539750844.jpg#3r1n	neutral				
entailment	( ( ( ( Four dirty ) and ) ( barefooted children ) ) . )	( ( four children ) ( ( have ( dirty feet ) ) . ) )	(ROOT (NP (NP (CD Four) (NNS dirty)) (CC and) (NP (VBN barefooted) (NNS children)) (. .)))	(ROOT (S (NP (CD four) (NNS children)) (VP (VBP have) (NP (JJ dirty) (NNS feet))) (. .)))	Four dirty and barefooted children.	four children have dirty feet.	2267923837.jpg#3	2267923837.jpg#3r1e	entailment				
contradiction	( ( ( ( Four dirty ) and ) ( barefooted children ) ) . )	( ( four kids ) ( ( won awards ) ( ( ( for ` ) ( cleanest feet ) ) ' ) ) )	(ROOT (NP (NP (CD Four) (NNS dirty)) (CC and) (NP (VBN barefooted) (NNS children)) (. .)))	(ROOT (S (NP (CD four) (NNS kids)) (VP (VBD won) (NP (NNS awards)) (PP (IN for) (`` `) (NP (JJ cleanest) (NNS feet)) ('' ')))))	Four dirty and barefooted children.	four kids won awards for 'cleanest feet'	2267923837.jpg#3	2267923837.jpg#3r1c	contradiction				
neutral	( ( ( ( Four dirty ) and ) ( barefooted children ) ) . )	( ( ( ( ( ( four ( homeless children ) ) ( had ( ( their shoes ) stolen ) ) ) , ) so ) ( ( their feet ) ( are dirty ) ) ) . )	(ROOT (NP (NP (CD Four) (NNS dirty)) (CC and) (NP (VBN barefooted) (NNS children)) (. .)))	(ROOT (S (S (NP (CD four) (JJ homeless) (NNS children)) (VP (VBD had) (NP (NP (PRP$ their) (NNS shoes)) (VP (VBN stolen))))) (, ,) (IN so) (S (NP (PRP$ their) (NNS feet)) (VP (VBP are) (ADJP (JJ dirty)))) (. .)))	Four dirty and barefooted children.	four homeless children had their shoes stolen, so their feet are dirty.	2267923837.jpg#3	2267923837.jpg#3r1n	neutral				
neutral	( ( A man ) ( ( is ( surfing ( in ( ( a bodysuit ) ( in ( beautiful ( blue water ) ) ) ) ) ) ) . ) )	( ( ( A man ) ( in ( a bodysuit ) ) ) ( ( is ( competing ( in ( a ( surfing competition ) ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG surfing) (PP (IN in) (NP (NP (DT a) (NN bodysuit)) (PP (IN in) (NP (JJ beautiful) (JJ blue) (NN water))))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NN bodysuit)))) (VP (VBZ is) (VP (VBG competing) (PP (IN in) (NP (DT a) (VBG surfing) (NN competition))))) (. .)))	A man is surfing in a bodysuit in beautiful blue water.	A man in a bodysuit is competing in a surfing competition.	7979219683.jpg#2	7979219683.jpg#2r1n	neutral				
contradiction	( ( A man ) ( ( is ( surfing ( in ( ( a bodysuit ) ( in ( beautiful ( blue water ) ) ) ) ) ) ) . ) )	( ( ( A man ) ( in ( a ( business suit ) ) ) ) ( ( is ( heading ( to ( a ( board meeting ) ) ) ) ) . ) )	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG surfing) (PP (IN in) (NP (NP (DT a) (NN bodysuit)) (PP (IN in) (NP (JJ beautiful) (JJ blue) (NN water))))))) (. .)))	(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (DT a) (NN business) (NN suit)))) (VP (VBZ is) (VP (VBG heading) (PP (TO to) (NP (DT a) (NN board) (NN meeting))))) (. .)))	A man is surfing in a bodysuit in beautiful blue water.	A man in a business suit is heading to a board meeting.	7979219683.jpg#2	7979219683.jpg#2r1c	contradiction				
entailment	( ( A man ) ( ( is ( surfing ( in ( ( a bodysuit ) ( in ( beautiful ( blue water ) ) ) ) ) ) ) . ) )	( ( On ( the ( beautiful ( blue water ) ) ) ) ( there ( ( is ( ( a man ) ( in ( a ( bodysuit surfing ) ) ) ) ) . ) ) )	(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG surfing) (PP (IN in) (NP (NP (DT a) (NN bodysuit)) (PP (IN in) (NP (JJ beautiful) (JJ blue) (NN water))))))) (. .)))	(ROOT (S (PP (IN On) (NP (DT the) (JJ beautiful) (JJ blue) (NN water))) (NP (EX there)) (VP (VBZ is) (NP (NP (DT a) (NN man)) (PP (IN in) (NP (DT a) (JJ bodysuit) (NN surfing))))) (. .)))	A man is surfing in a bodysuit in beautiful blue water.	On the beautiful blue water there is a man in a bodysuit surfing.	7979219683.jpg#2	7979219683.jpg#2r1e	entailment				
